Nt,J,lr,loss_mean,loss_std,FPR,TPR,price_mean,price_std,alg,recall,precision,f_beta,acc_term,theta
3,10,5,0.453866666667,0.0785033898773,0.112050197296,0.980445131066,11.5034,0.193106982439,SM-runs,0.980445131066,0.683436355211,0.913611381927,5,0.8
3,10,5,0.0315333333333,0.0114126635317,0.0176176947488,0.993224299752,11.9771,0.260831152281,SM-runs,0.993224299752,0.992287434929,0.993065590013,-5,0.3
3,10,5,0.0758,0.0207193951006,0.0183967436194,0.99001700734,18.5122333333,0.328496340247,SM-runs,0.99001700734,0.929904576791,0.97940637887,-5,0.8
3,10,5,0.240033333333,0.0392432442877,0.141940155636,0.972371628411,7.43183333333,0.152989560283,SM-runs,0.972371628411,0.938077639177,0.966465413125,10,0.3
3,10,5,0.618433333333,0.0942506174457,0.152355431306,0.955922426496,9.29066666667,0.198735726252,SM-runs,0.955922426496,0.611975170842,0.873272335505,10,0.8
3,10,5,0.00913333333333,0.00484240527929,0.00326091918036,0.993990482576,14.2388666667,0.307299824637,SM-runs,0.993990482576,0.99855188203,0.994746179392,-10,0.3
3,10,5,0.0186666666667,0.00949502793864,0.00422970294643,0.991528183161,21.5211666667,0.488472522826,SM-runs,0.991528183161,0.982813092528,0.990048055529,-10,0.8
3,10,5,0.0362,0.014390737762,0.0197379096362,0.991965701705,10.5659333333,0.260125730284,SM-runs,0.991965701705,0.991116859138,0.991819445102,gt,0.3
3,10,5,0.0890333333333,0.0266476807413,0.02151458337,0.987065762979,14.9383,0.231050809708,SM-runs,0.987065762979,0.918034790373,0.974758690341,gt,0.8
3,10,5,0.0605666666667,0.0283333529412,0.0345337495135,0.989768500561,10.1256,0.960321841884,SM-runs,0.989768500561,0.984607870285,0.988898517471,est,0.3
3,10,5,0.0903666666667,0.0557024735138,0.0220532332196,0.991275742394,17.2124,1.65488947466,SM-runs,0.991275742394,0.918462489571,0.977984295752,est,0.8
4,3,5,0.196966666667,0.0465535414574,0.121186127,0.98323225004,6.1214,0.143191619867,SM-runs,0.98323225004,0.948579598058,0.977255335401,5,0.3
4,3,5,0.438833333333,0.0946759678529,0.108052412698,0.979487830355,8.57053333333,0.1699093353,SM-runs,0.979487830355,0.6892848877,0.914499250131,5,0.8
4,3,5,0.0262,0.010718830782,0.0132384340043,0.991731748928,9.24516666667,0.297358154794,SM-runs,0.991731748928,0.994053773232,0.99211453394,-5,0.3
4,3,5,0.0683666666667,0.0187962466703,0.0164850030459,0.988761625987,14.0191,0.248142479233,SM-runs,0.988761625987,0.936440790395,0.979575836744,-5,0.8
4,3,5,0.394066666667,0.0601425713525,0.215761941693,0.911522352097,7.7896,0.553625962782,SM-runs,0.911522352097,0.904669919983,0.910313926405,10,0.3
4,3,5,0.839866666667,0.106331159852,0.202210530266,0.862036494743,12.7305333333,1.45503667155,SM-runs,0.862036494743,0.511342061735,0.772594309989,10,0.8
4,3,5,0.0178333333333,0.00701466717354,0.00869913020531,0.993932278388,11.5323666667,0.228979545423,SM-runs,0.993932278388,0.996003850389,0.994275408111,-10,0.3
4,3,5,0.0387,0.0141424891727,0.00911999928157,0.989635843121,17.4405333333,0.217688268453,SM-runs,0.989635843121,0.963630536623,0.9851784843,-10,0.8
4,3,5,0.144866666667,0.0350225958807,0.0871890881728,0.987620600256,6.7967,0.220314646207,SM-runs,0.987620600256,0.961429163164,0.983143855133,gt,0.3
4,3,5,0.314766666667,0.0712678905414,0.0770591028875,0.98465475847,9.93643333333,0.477716211666,SM-runs,0.98465475847,0.752642201554,0.935888616343,gt,0.8
