Nt,J,lr,loss_mean,loss_std,FPR,TPR,price_mean,price_std,alg,recall,precision,f_beta,acc_term,theta
4,5,5,0.1916,0.0164996969669,0.00284598613341,0.0568622333515,5.8645,0.0129325171564,SM-runs,0.0568622333515,0.815326340326,0.0672482503524,rand,0.8
5,5,5,0.3418,0.0463719742948,0.183574444657,0.920815815481,7.5255,0.590293867493,SM-runs,0.920815815481,0.916680399315,0.920089529351,10,0.3
5,5,5,0.7858,0.084417770641,0.188704860039,0.86911536069,12.6624,1.53244916392,SM-runs,0.86911536069,0.52593996985,0.783529151932,10,0.8
5,5,5,0.0151,0.00794292137692,0.00683315832931,0.99338422208,10.8613,0.262056501541,SM-runs,0.99338422208,0.996957445215,0.993977180316,-10,0.3
5,5,5,0.0252,0.00858836422143,0.00581113396739,0.991129523251,16.912,0.301859569999,SM-runs,0.991129523251,0.975807762784,0.988527733645,-10,0.8
5,5,5,0.0895,0.0248726757708,0.0544377431757,0.989280206753,6.9286,0.119991833055,SM-runs,0.989280206753,0.976814937821,0.987170202821,gt,0.3
5,5,5,0.1967,0.0431903924502,0.0481583557785,0.988534312442,10.001,0.126061096299,SM-runs,0.988534312442,0.830890372525,0.957971342216,gt,0.8
5,5,5,0.0573,0.0532354205393,0.0323283696585,0.991544817476,7.447,0.460796267346,SM-runs,0.991544817476,0.985180184223,0.990449184728,est,0.3
5,5,5,0.0635,0.0259586209187,0.0150414701591,0.986676058103,12.4447,1.1470273798,SM-runs,0.986676058103,0.939047477298,0.978307349415,est,0.8
5,5,5,0.6657,0.0139143810498,0.00197838794975,0.0513869883724,5.8785,0.0055,SM-runs,0.0513869883724,0.98322954823,0.061022586355,rand,0.3
5,5,5,0.1996,0.012084701072,0.00249538639511,0.0448146898804,5.8865,0.0100124921973,SM-runs,0.0448146898804,0.813077755578,0.0531608302265,rand,0.8
6,5,5,0.2686,0.0424457300562,0.138574388073,0.916556396918,7.6015,0.346277128901,SM-runs,0.916556396918,0.938172648174,0.920059762875,10,0.3
6,5,5,0.7093,0.0832598943069,0.168711064558,0.880410986205,11.3613,0.250295445424,SM-runs,0.880410986205,0.54456413941,0.79779312277,10,0.8
6,5,5,0.0102,0.00437721372565,0.00385076237696,0.993859832956,10.1781,0.280192594477,SM-runs,0.993859832956,0.998243750076,0.994587414242,-10,0.3
6,5,5,0.0139,0.00865390085453,0.00299229184583,0.990160824191,15.5999,0.213900187003,SM-runs,0.990160824191,0.987911777888,0.989766111142,-10,0.8
6,5,5,0.0789,0.0268791740945,0.0479737146056,0.992223499383,6.9315,0.136826349801,SM-runs,0.992223499383,0.979118177061,0.99000623885,gt,0.3
6,5,5,0.19,0.0656109746917,0.0464024404019,0.98461616721,9.8083,0.101250234568,SM-runs,0.98461616721,0.83818808242,0.956319461178,gt,0.8
6,5,5,0.0563,0.0304895063915,0.0326190257402,0.990912795893,7.1261,0.349876678274,SM-runs,0.990912795893,0.985707108857,0.990030100385,est,0.3
6,5,5,0.0642,0.0453272544944,0.015478270847,0.991123173804,11.7515,0.84089372099,SM-runs,0.991123173804,0.940026505593,0.981966877714,est,0.8
6,5,5,0.6665,0.0155515272562,0.00420354778228,0.0469200751212,5.903,0.00331662479036,SM-runs,0.0469200751212,0.960232867907,0.0557568514131,rand,0.3
6,5,5,0.1918,0.0142182980697,0.00248550618555,0.0528819260655,5.9085,0.00975961064797,SM-runs,0.0528819260655,0.853551587302,0.0626154150484,rand,0.8
7,5,5,0.2446,0.0557480044486,0.124452626093,0.923279729552,7.6759,0.608714785429,SM-runs,0.923279729552,0.943519417333,0.926569842149,10,0.3
7,5,5,0.6287,0.0882020974807,0.149160611481,0.852616836724,12.0651,0.643446726622,SM-runs,0.852616836724,0.582989869978,0.791066355901,10,0.8
7,5,5,0.0112,0.00423792402008,0.00503133789409,0.994713344026,9.8265,0.185653575242,SM-runs,0.994713344026,0.997855749742,0.995234516198,-10,0.3
7,5,5,0.0179,0.00672978454336,0.00407415542674,0.992545302386,15.2399,0.220975315364,SM-runs,0.992545302386,0.982770804245,0.990885702307,-10,0.8
7,5,5,0.071,0.0192301846065,0.0422892139802,0.9913450202,6.8854,0.149133631351,SM-runs,0.9913450202,0.981437942014,0.989672525869,gt,0.3
7,5,5,0.1584,0.0354829536538,0.0386958537572,0.987470282413,9.7822,0.0855322161527,SM-runs,0.987470282413,0.860150427204,0.963515075666,gt,0.8
7,5,5,0.0538,0.0391249281149,0.0306164192653,0.991555695328,6.9035,0.528186567417,SM-runs,0.991555695328,0.986199582284,0.990640886363,est,0.3
7,5,5,0.0788,0.0610914069244,0.0195488849699,0.996062068884,11.0764,0.987119060701,SM-runs,0.996062068884,0.930769764107,0.984097584985,est,0.8
7,5,5,0.6661,0.0190076300469,0.00236721945325,0.0528796499995,5.9255,0.0015,SM-runs,0.0528796499995,0.982323712872,0.0627770813442,rand,0.3
7,5,5,0.1972,0.0148983220532,0.0023799350722,0.0572010902803,5.9345,0.0056789083458,SM-runs,0.0572010902803,0.857553696304,0.0677138849048,rand,0.8
8,5,5,0.2748,0.0448860780198,0.140239873724,0.917626765205,7.3251,0.464413490329,SM-runs,0.917626765205,0.935526341966,0.920547810883,10,0.3
8,5,5,0.5405,0.0532151294276,0.128386025972,0.86389604372,12.1925,1.87290871374,SM-runs,0.86389604372,0.62555027922,0.812178918046,10,0.8
8,5,5,0.0087,0.00560446250768,0.00328275315626,0.994702697324,9.8674,0.184682538427,SM-runs,0.994702697324,0.998559243654,0.995341680585,-10,0.3
8,5,5,0.0157,0.00688549199404,0.00357339303055,0.993647139137,15.1956,0.110792779548,SM-runs,0.993647139137,0.9847567865,0.992146931995,-10,0.8
8,5,5,0.0604,0.0225308677152,0.0360585554093,0.991575140458,6.8339,0.122783101443,SM-runs,0.991575140458,0.984514366818,0.990382718994,gt,0.3
8,5,5,0.1096,0.037253724646,0.0267161614752,0.991709590245,9.6668,0.108908034598,SM-runs,0.991709590245,0.898992179511,0.974712252819,gt,0.8
8,5,5,0.0715,0.04406642713,0.0429325168016,0.992080350386,6.6009,0.609469843388,SM-runs,0.992080350386,0.981285437571,0.990243696036,est,0.3
8,5,5,0.0787,0.037929012642,0.0190381828107,0.986140731787,10.6608,0.145627469936,SM-runs,0.986140731787,0.929564112587,0.97607256145,est,0.8
8,5,5,0.6602,0.00957914401186,0.0031894390598,0.0497642325714,5.951,0.002,SM-runs,0.0497642325714,0.972042805168,0.0591070624065,rand,0.3
8,5,5,0.1915,0.00804052237109,0.00185316092954,0.0473705828888,5.958,0.006,SM-runs,0.0473705828888,0.855137085137,0.0561780312078,rand,0.8
9,5,5,0.2595,0.0401478517483,0.131717054625,0.913331019722,7.4943,0.53438844486,SM-runs,0.913331019722,0.941304845371,0.917834707883,10,0.3
9,5,5,0.516,0.054969082219,0.120982726183,0.857070503853,11.8802,0.910143153575,SM-runs,0.857070503853,0.628647813712,0.807832202789,10,0.8
9,5,5,0.0077,0.00475499737119,0.00286434216225,0.995370993221,9.8026,0.129487605584,SM-runs,0.995370993221,0.998682843166,0.995921163418,-10,0.3
9,5,5,0.0164,0.00859302042358,0.00359319905602,0.990237453683,14.9345,0.1217614471,SM-runs,0.990237453683,0.985054582974,0.989358333101,-10,0.8
9,5,5,0.0432,0.0141971828191,0.0255956371215,0.993947910866,6.7939,0.126877460567,SM-runs,0.993947910866,0.988849683296,0.993091013119,gt,0.3
9,5,5,0.1264,0.0338147896637,0.0309326284209,0.990232454914,9.6455,0.0626246756479,SM-runs,0.990232454914,0.886346951472,0.971132817792,gt,0.8
9,5,5,0.0571,0.0184523711213,0.0326019460766,0.991794565511,6.9314,0.338389184224,SM-runs,0.991794565511,0.985064749731,0.990660391019,est,0.3
9,5,5,0.0402,0.0146410382146,0.00938136148401,0.986479890441,10.4862,0.322497069754,SM-runs,0.986479890441,0.963395190338,0.982533316356,est,0.8
9,5,5,0.6616,0.0186397424875,0.00226632372984,0.0516317347228,5.9765,0.00229128784748,SM-runs,0.0516317347228,0.980965063488,0.0613080055952,rand,0.3
9,5,5,0.1963,0.0105076162853,0.00236931104664,0.0561426172345,5.9795,0.0056789083458,SM-runs,0.0561426172345,0.858006535948,0.0664504049903,rand,0.8
10,5,5,0.2183,0.0347046106447,0.103960340467,0.921316644508,7.4813,0.379874202862,SM-runs,0.921316644508,0.950435437789,0.926005830009,10,0.3
10,5,5,0.4829,0.0538227647004,0.113687703312,0.878185986571,12.1127,1.0314961997,SM-runs,0.878185986571,0.647799361627,0.828601795689,10,0.8
10,5,5,0.0121,0.00734098086089,0.00546999835161,0.994759105845,9.7657,0.239706508047,SM-runs,0.994759105845,0.997530229156,0.995218102288,-10,0.3
10,5,5,0.018,0.00728010988928,0.00423059371009,0.994676836903,14.4751,0.570074635465,SM-runs,0.994676836903,0.982838480347,0.992674138972,-10,0.8
10,5,5,0.0472,0.0156575860208,0.0274382751785,0.99388850904,6.7175,0.205107410885,SM-runs,0.99388850904,0.987564646574,0.992824786411,gt,0.3
10,5,5,0.1215,0.0302431810496,0.0297962366832,0.989874054892,9.1261,0.39920782808,SM-runs,0.989874054892,0.891485385222,0.971915246216,gt,0.8
10,5,5,0.0351,0.0144183910337,0.0186615340905,0.991189715453,6.8286,0.267899309443,SM-runs,0.991189715453,0.991589537253,0.99124875441,est,0.3
10,5,5,0.099,0.0325514976614,0.0242070436238,0.992359270278,10.3486,0.494486036203,SM-runs,0.992359270278,0.908406285334,0.97716476451,est,0.8
10,5,5,0.6557,0.0125940462124,0.000970045222894,0.0524460422311,6.0015,0.00229128784748,SM-runs,0.0524460422311,0.992014652015,0.0622753023952,rand,0.3
10,5,5,0.1926,0.00829698740508,0.00173316329529,0.0489362113594,6.005,0.005,SM-runs,0.0489362113594,0.869428904429,0.0580292539161,rand,0.8
